CIK,Header,Product,Date,Amount
41091,Southern Company [Member] | Interest Rate Contract [Member] | Interest Expense [Member],Gain (Loss) Reclassified from Accumulated OCI into Income (Effective Portion),Mar  31  2016,(3)
41091,Southern Company [Member] | Interest Rate Contract [Member] | Interest Expense [Member],Gain (Loss) Reclassified from Accumulated OCI into Income (Effective Portion),Mar  31  2016,(2)
41091,Southern Company [Member] | Interest Rate Contract [Member] | Interest Expense [Member],Gain (Loss) Reclassified from Accumulated OCI into Income (Effective Portion),Mar  31  2016, 
41091,Alabama Power [Member] | Interest Rate Contract [Member],Gain (Loss) Recognized in OCI on Derivative (Effective Portion),Mar  31  2016,(4)
41091,Alabama Power [Member] | Interest Rate Contract [Member],Gain (Loss) Recognized in OCI on Derivative (Effective Portion),Mar  31  2016,(6)
41091,Alabama Power [Member] | Interest Rate Contract [Member],Gain (Loss) Recognized in OCI on Derivative (Effective Portion),Mar  31  2016, 
41091,Alabama Power [Member] | Interest Rate Contract [Member] | Interest Expense [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Mar  31  2016, 
41091,Alabama Power [Member] | Interest Rate Contract [Member] | Interest Expense [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Mar  31  2016, 
41091,Alabama Power [Member] | Interest Rate Contract [Member] | Interest Expense [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Mar  31  2016, 
41091,Georgia Power [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Mar  31  2016, 
41091,Georgia Power [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Mar  31  2016, 
41091,Georgia Power [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Mar  31  2016, 
41091,Georgia Power [Member] | Interest Rate Contract [Member] | Interest Expense [Member],Gain (Loss) Reclassified from Accumulated OCI into Income (Effective Portion),Mar  31  2016,(1)
41091,Georgia Power [Member] | Interest Rate Contract [Member] | Interest Expense [Member],Gain (Loss) Reclassified from Accumulated OCI into Income (Effective Portion),Mar  31  2016,(1)
41091,Georgia Power [Member] | Interest Rate Contract [Member] | Interest Expense [Member],Gain (Loss) Reclassified from Accumulated OCI into Income (Effective Portion),Mar  31  2016, 
41091,Gulf Power [Member] | Interest Rate Contract [Member],Gain (Loss) Recognized in OCI on Derivative (Effective Portion),Mar  31  2016,(5)
41091,Gulf Power [Member] | Interest Rate Contract [Member],Gain (Loss) Recognized in OCI on Derivative (Effective Portion),Mar  31  2016,0
41091,Gulf Power [Member] | Interest Rate Contract [Member],Gain (Loss) Recognized in OCI on Derivative (Effective Portion),Mar  31  2016, 
41091,Gulf Power [Member] | Interest Rate Contract [Member] | Interest Expense [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Mar  31  2016, 
41091,Gulf Power [Member] | Interest Rate Contract [Member] | Interest Expense [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Mar  31  2016, 
41091,Gulf Power [Member] | Interest Rate Contract [Member] | Interest Expense [Member],"Derivative Instruments, Gain (Loss) [Line Items]",Mar  31  2016, 
41091,Not Designated as Hedging Instrument [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, assets",Sep  30  2015,$ 1
41091,Not Designated as Hedging Instrument [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, assets",Sep  30  2015, 
41091,Southern Company [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member],"Derivatives, liabilities",Sep  30  2015, 
41091,Southern Company [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member],"Derivatives, liabilities",Sep  30  2015,24
41091,Southern Company [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Southern Company [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Southern Company [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, assets",Sep  30  2015,8
41091,Southern Company [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, assets",Sep  30  2015,1
41091,Southern Company [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Southern Company [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Southern Company [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, liabilities",Sep  30  2015, 
41091,Southern Company [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, liabilities",Sep  30  2015,7
41091,Alabama Power [Member] | Not Designated as Hedging Instrument [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Alabama Power [Member] | Not Designated as Hedging Instrument [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Alabama Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Alabama Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Alabama Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current assets [Member],"Derivatives, assets",Sep  30  2015,0
41091,Alabama Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current assets [Member],"Derivatives, assets",Sep  30  2015,0
41091,Alabama Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Alabama Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Alabama Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],"Derivatives, liabilities",Sep  30  2015,17
41091,Alabama Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],"Derivatives, liabilities",Sep  30  2015,8
41091,Alabama Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Alabama Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Georgia Power [Member] | Not Designated as Hedging Instrument [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, assets",Sep  30  2015,0
41091,Georgia Power [Member] | Not Designated as Hedging Instrument [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, assets",Sep  30  2015, 
41091,Georgia Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member],"Derivatives, liabilities",Sep  30  2015, 
41091,Georgia Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member],"Derivatives, liabilities",Sep  30  2015,14
41091,Georgia Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Georgia Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Georgia Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, assets",Sep  30  2015,4
41091,Georgia Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, assets",Sep  30  2015,1
41091,Georgia Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Georgia Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Georgia Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, liabilities",Sep  30  2015, 
41091,Georgia Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, liabilities",Sep  30  2015,5
41091,Gulf Power [Member] | Not Designated as Hedging Instrument [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Gulf Power [Member] | Not Designated as Hedging Instrument [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Gulf Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Gulf Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Gulf Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current assets [Member],"Derivatives, assets",Sep  30  2015,0
41091,Gulf Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current assets [Member],"Derivatives, assets",Sep  30  2015,0
41091,Gulf Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Gulf Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Gulf Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],"Derivatives, liabilities",Sep  30  2015,0
41091,Gulf Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],"Derivatives, liabilities",Sep  30  2015,0
41091,Gulf Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Gulf Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Mississippi Power [Member] | Not Designated as Hedging Instrument [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, assets",Sep  30  2015,0
41091,Mississippi Power [Member] | Not Designated as Hedging Instrument [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, assets",Sep  30  2015, 
41091,Mississippi Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member],"Derivatives, liabilities",Sep  30  2015, 
41091,Mississippi Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member],"Derivatives, liabilities",Sep  30  2015,0
41091,Mississippi Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Mississippi Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Mississippi Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, assets",Sep  30  2015,0
41091,Mississippi Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, assets",Sep  30  2015,0
41091,Mississippi Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Mississippi Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Mississippi Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, liabilities",Sep  30  2015, 
41091,Mississippi Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, liabilities",Sep  30  2015,0
41091,Southern Power [Member] | Not Designated as Hedging Instrument [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Southern Power [Member] | Not Designated as Hedging Instrument [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Southern Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Southern Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Southern Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current assets [Member],"Derivatives, assets",Sep  30  2015,0
41091,Southern Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current assets [Member],"Derivatives, assets",Sep  30  2015,0
41091,Southern Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Southern Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Southern Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],"Derivatives, liabilities",Sep  30  2015,$ 0
41091,Southern Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],"Derivatives, liabilities",Sep  30  2015,0
41091,Southern Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Southern Power [Member] | Cash Flow and Fair Value Hedging [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Sep  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,11
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,7
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,8
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,[1]
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,17
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,[2]
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Southern Company [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,0
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,0
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,7
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,[1]
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,8
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,[2]
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Alabama Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,5
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,5
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,1
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,[1]
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,9
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,[2]
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Georgia Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,0
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,0
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,0
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,[1]
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,0
